STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Mar-23-2019,12,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Mar-30-2019,13,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Apr-06-2019,14,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,Apr-13-2019,15,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Regional,Apr-20-2019,16,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,Apr-27-2019,17,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,May-04-2019,18,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Local Activity,May-11-2019,19,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,Flu Activity,Sporadic,May-18-2019,20,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Oct-06-2018,40,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Oct-13-2018,41,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Oct-20-2018,42,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Oct-27-2018,43,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Nov-03-2018,44,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Nov-10-2018,45,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Nov-17-2018,46,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Nov-24-2018,47,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Dec-01-2018,48,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Dec-08-2018,49,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Dec-15-2018,50,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Dec-22-2018,51,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Dec-29-2018,52,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Jan-05-2019,1,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Jan-12-2019,2,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Jan-19-2019,3,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Jan-26-2019,4,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Feb-02-2019,5,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Feb-09-2019,6,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Feb-16-2019,7,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Feb-23-2019,8,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Mar-02-2019,9,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Mar-09-2019,10,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Mar-16-2019,11,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Mar-23-2019,12,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Apr-06-2019,14,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Apr-13-2019,15,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Apr-20-2019,16,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,Apr-27-2019,17,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,May-04-2019,18,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,May-11-2019,19,2018-19
Virgin Islands,http://doh.vi.gov/,Influenza,Sporadic,May-18-2019,20,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Oct-06-2018,40,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Oct-13-2018,41,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Oct-20-2018,42,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Oct-27-2018,43,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Nov-03-2018,44,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Nov-10-2018,45,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,Nov-17-2018,46,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,No Activity,Nov-24-2018,47,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,Dec-01-2018,48,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,Dec-08-2018,49,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Regional,Dec-15-2018,50,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Local Activity,Dec-22-2018,51,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Dec-29-2018,52,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Jan-05-2019,1,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Jan-12-2019,2,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Jan-19-2019,3,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Jan-26-2019,4,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Feb-02-2019,5,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Feb-09-2019,6,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Feb-16-2019,7,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Feb-23-2019,8,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Mar-02-2019,9,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Mar-09-2019,10,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Mar-16-2019,11,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Mar-23-2019,12,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Mar-30-2019,13,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Apr-06-2019,14,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Widespread,Apr-13-2019,15,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Local Activity,Apr-20-2019,16,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,Apr-27-2019,17,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,May-04-2019,18,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,May-11-2019,19,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,Virginia Weekly Influenza Activity Report,Sporadic,May-18-2019,20,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Oct-06-2018,40,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Oct-13-2018,41,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Oct-20-2018,42,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Oct-27-2018,43,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Nov-03-2018,44,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Nov-10-2018,45,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Nov-17-2018,46,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Nov-24-2018,47,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Dec-01-2018,48,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Dec-08-2018,49,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Sporadic,Dec-15-2018,50,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Local Activity,Dec-22-2018,51,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Local Activity,Dec-29-2018,52,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,Jan-05-2019,1,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,Jan-12-2019,2,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,Jan-19-2019,3,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Jan-26-2019,4,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Feb-02-2019,5,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Feb-09-2019,6,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Feb-16-2019,7,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Feb-23-2019,8,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Mar-02-2019,9,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Mar-09-2019,10,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Mar-16-2019,11,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Mar-23-2019,12,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Mar-30-2019,13,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Widespread,Apr-06-2019,14,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,Apr-13-2019,15,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,Apr-20-2019,16,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Local Activity,Apr-27-2019,17,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Regional,May-04-2019,18,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Local Activity,May-11-2019,19,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,Influenza Update,Local Activity,May-18-2019,20,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Oct-06-2018,40,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Oct-13-2018,41,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Oct-20-2018,42,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Oct-27-2018,43,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Nov-03-2018,44,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Nov-10-2018,45,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Nov-17-2018,46,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Nov-24-2018,47,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Local Activity,Dec-01-2018,48,2018-19
West Virginia,https://oeps.wv.gov/flu/pages/flu_data.aspx,Current Influenza Surveillance,Sporadic,Dec-08-2018,49,2018-19
